account_number,name,type,parent_account_number,hierarchy_level,is_detail_account,is_standard,chart_version
420,Sålda varor VMB,expense,42,3,0,1,2024
4200,Sålda varor VMB,expense,420,4,1,1,2024
421,Sålda varor VMB 25 %,expense,42,3,0,1,2024
4211,Sålda varor positiv VMB 25 %,expense,421,4,1,1,2024
4212,Sålda varor negativ VMB 25 %,expense,421,4,1,1,2024
43,Inköp av varor och material,expense,4,2,0,1,2024
44,Inköp av varor och material,expense,4,2,0,1,2024
440,Momspliktiga inköp i Sverige,expense,44,3,0,1,2024
4400,Momspliktiga inköp i Sverige,expense,440,4,1,1,2024
441,"Inköpta varor i Sverige, omvänd skattskyldighet",expense,44,3,0,1,2024
4415,"Inköpta varor i Sverige, omvänd skattskyldighet, 25 % moms",expense,441,4,1,1,2024
4416,"Inköpta varor i Sverige, omvänd skattskyldighet, 12 % moms",expense,441,4,1,1,2024
4417,"Inköpta varor i Sverige, omvänd skattskyldighet, 6 % moms",expense,441,4,1,1,2024
442,"Inköpta tjänster i Sverige, omvänd skattskyldighet",expense,44,3,0,1,2024
4425,"Inköpta tjänster i Sverige, omvänd skattskyldighet, 25 % moms",expense,442,4,1,1,2024
4426,"Inköpta tjänster i Sverige, omvänd skattskyldighet, 12 % moms",expense,442,4,1,1,2024
4427,"Inköpta tjänster i Sverige, omvänd skattskyldighet, 6 % mom",expense,442,4,1,1,2024
45,Inköp av varor och material,expense,4,2,0,1,2024
450,Övriga momspliktiga inköp,expense,45,3,0,1,2024
4500,Övriga momspliktiga inköp,expense,450,4,1,1,2024
451,Inköp av varor från annat EU-land,expense,45,3,0,1,2024
4515,"Inköp av varor från annat EU-land, 25 %",expense,451,4,1,1,2024
4516,"Inköp av varor från annat EU-land, 12 %",expense,451,4,1,1,2024
4517,"Inköp av varor från annat EU-land, 6 %",expense,451,4,1,1,2024
4518,"Inköp av varor från annat EU-land, momsfri",expense,451,4,1,1,2024
453,Inköp av tjänster från ett land utanför EU,expense,45,3,0,1,2024
4531,"Inköp av tjänster från ett land utanför EU, 25 % moms",expense,453,4,1,1,2024
4532,"Inköp av tjänster från ett land utanför EU, 12 % moms",expense,453,4,1,1,2024
4533,"Inköp av tjänster från ett land utanför EU, 6 % moms",expense,453,4,1,1,2024
4535,"Inköp av tjänster från annat EU-land, 25 %",expense,453,4,1,1,2024
4536,"Inköp av tjänster från annat EU-land, 12 %",expense,453,4,1,1,2024
4537,"Inköp av tjänster från annat EU-land, 6 %",expense,453,4,1,1,2024
4538,"Inköp av tjänster från annat EU-land, momsfri",expense,453,4,1,1,2024
454,Import av varor,expense,45,3,0,1,2024
4545,"Import av varor, 25 % moms",expense,454,4,1,1,2024
4546,"Import av varor, 12 % moms",expense,454,4,1,1,2024
4547,"Import av varor, 6 % moms",expense,454,4,1,1,2024
46,"Legoarbeten, underentreprenader",expense,4,2,0,1,2024
460,Legoarbeten och underentreprenader (gruppkonto),expense,46,3,0,1,2024
4600,Legoarbeten och underentreprenader (gruppkonto),expense,460,4,1,1,2024
47,Reduktion av inköpspriser,expense,4,2,0,1,2024
470,Reduktion av inköpspriser (gruppkonto),expense,47,3,0,1,2024
4700,Reduktion av inköpspriser (gruppkonto),expense,470,4,1,1,2024
473,Erhållna rabatter,expense,47,3,0,1,2024
4730,Erhållna rabatter,expense,473,4,1,1,2024
4731,Erhållna kassarabatter,expense,473,4,1,1,2024
4732,Erhållna mängdrabatter (inkl. bonus),expense,473,4,1,1,2024
4733,Erhållet aktivitetsstöd,expense,473,4,1,1,2024
479,Övriga reduktioner av inköpspriser,expense,47,3,0,1,2024
4790,Övriga reduktioner av inköpspriser,expense,479,4,1,1,2024
48,(Fri kontogrupp),expense,4,2,0,1,2024
49,"Förändring av lager, produkter i arbete och pågående arbeten",expense,4,2,0,1,2024
490,Förändring av lager (gruppkonto),expense,49,3,0,1,2024
4900,Förändring av lager (gruppkonto),expense,490,4,1,1,2024
491,Förändring av lager av råvaror,expense,49,3,0,1,2024
4910,Förändring av lager av råvaror,expense,491,4,1,1,2024
492,Förändring av lager av tillsatsmaterial och förnödenheter,expense,49,3,0,1,2024
4920,Förändring av lager av tillsatsmaterial och förnödenheter,expense,492,4,1,1,2024
494,Förändring av produkter i arbete,expense,49,3,0,1,2024
4940,Förändring av produkter i arbete,expense,494,4,1,1,2024
4944,"Förändring av produkter i arbete, material och utlägg",expense,494,4,1,1,2024
4945,"Förändring av produkter i arbete, omkostnader",expense,494,4,1,1,2024
4947,"Förändring av produkter i arbete, personalkostnader",expense,494,4,1,1,2024
495,Förändring av lager av färdiga varor,expense,49,3,0,1,2024
4950,Förändring av lager av färdiga varor,expense,495,4,1,1,2024
496,Förändring av lager av handelsvaror,expense,49,3,0,1,2024
4960,Förändring av lager av handelsvaror,expense,496,4,1,1,2024
497,"Förändring av pågående arbeten, nedlagda kostnader",expense,49,3,0,1,2024
4970,"Förändring av pågående arbeten, nedlagda kostnader",expense,497,4,1,1,2024
4974,"Förändring av pågående arbeten, material och utlägg",expense,497,4,1,1,2024
4975,"Förändring av pågående arbeten, omkostnader",expense,497,4,1,1,2024
4977,"Förändring av pågående arbeten, personalkostnader",expense,497,4,1,1,2024
498,Förändring av lager av värdepapper,expense,49,3,0,1,2024
4980,Förändring av lager av värdepapper,expense,498,4,1,1,2024
4981,Sålda värdepappers anskaffningsvärde,expense,498,4,1,1,2024
4987,Nedskrivning av värdepapper,expense,498,4,1,1,2024
4988,Återföring av nedskrivning av värdepapper,expense,498,4,1,1,2024
5,Övriga externa rörelseutgifter/ kostnader,expense,,1,0,1,2024
50,Lokalkostnader,expense,5,2,0,1,2024
500,Lokalkostnader (gruppkonto),expense,50,3,0,1,2024
5000,Lokalkostnader (gruppkonto),expense,500,4,1,1,2024
501,Lokalhyra,expense,50,3,0,1,2024
5010,Lokalhyra,expense,501,4,1,1,2024
5011,Hyra för kontorslokaler,expense,501,4,1,1,2024
5012,Hyra för garage,expense,501,4,1,1,2024
5013,Hyra för lagerlokaler,expense,501,4,1,1,2024
502,El för belysning,expense,50,3,0,1,2024
5020,El för belysning,expense,502,4,1,1,2024
503,Värme,expense,50,3,0,1,2024
5030,Värme,expense,503,4,1,1,2024
504,Vatten och avlopp,expense,50,3,0,1,2024
5040,Vatten och avlopp,expense,504,4,1,1,2024
505,Lokaltillbehör,expense,50,3,0,1,2024
5050,Lokaltillbehör,expense,505,4,1,1,2024
506,Städning och renhållning,expense,50,3,0,1,2024
5060,Städning och renhållning,expense,506,4,1,1,2024
5061,Städning,expense,506,4,1,1,2024
5062,Sophämtning,expense,506,4,1,1,2024
5063,Hyra för sopcontainer,expense,506,4,1,1,2024
5064,Snöröjning,expense,506,4,1,1,2024
5065,Trädgårdsskötsel,expense,506,4,1,1,2024
507,Reparation och underhåll av lokaler,expense,50,3,0,1,2024
5070,Reparation och underhåll av lokaler,expense,507,4,1,1,2024
509,Övriga lokalkostnader,expense,50,3,0,1,2024
5090,Övriga lokalkostnader,expense,509,4,1,1,2024
5098,"Övriga lokalkostnader, avdragsgilla",expense,509,4,1,1,2024
5099,"Övriga lokalkostnader, ej avdragsgilla",expense,509,4,1,1,2024
51,Fastighetskostnader,expense,5,2,0,1,2024
510,Fastighetskostnader (gruppkonto),expense,51,3,0,1,2024
5100,Fastighetskostnader (gruppkonto),expense,510,4,1,1,2024
511,Tomträttsavgäld/arrende,expense,51,3,0,1,2024
5110,Tomträttsavgäld/arrende,expense,511,4,1,1,2024
512,El för belysning,expense,51,3,0,1,2024
5120,El för belysning,expense,512,4,1,1,2024
513,Värme,expense,51,3,0,1,2024
5130,Värme,expense,513,4,1,1,2024
5131,Uppvärmning,expense,513,4,1,1,2024
5132,Sotning,expense,513,4,1,1,2024
514,Vatten och avlopp,expense,51,3,0,1,2024
5140,Vatten och avlopp,expense,514,4,1,1,2024
516,Städning och renhållning,expense,51,3,0,1,2024
5160,Städning och renhållning,expense,516,4,1,1,2024
5161,Städning,expense,516,4,1,1,2024
5162,Sophämtning,expense,516,4,1,1,2024
5163,Hyra för sopcontainer,expense,516,4,1,1,2024
5164,Snöröjning,expense,516,4,1,1,2024
5165,Trädgårdsskötsel,expense,516,4,1,1,2024
517,Reparation och underhåll av fastighet,expense,51,3,0,1,2024
5170,Reparation och underhåll av fastighet,expense,517,4,1,1,2024
519,Övriga fastighetskostnader,expense,51,3,0,1,2024
5190,Övriga fastighetskostnader,expense,519,4,1,1,2024
5191,Fastighetsskatt/fastighetsavgift,expense,519,4,1,1,2024
5192,Fastighetsförsäkringspremier,expense,519,4,1,1,2024
5193,Fastighetsskötsel och förvaltning,expense,519,4,1,1,2024
5198,"Övriga fastighetskostnader, avdragsgilla",expense,519,4,1,1,2024
5199,"Övriga fastighetskostnader, ej avdragsgilla",expense,519,4,1,1,2024
52,Hyra av anläggningstillgångar,expense,5,2,0,1,2024
520,Hyra av anläggningstillgångar (gruppkonto),expense,52,3,0,1,2024
5200,Hyra av anläggningstillgångar (gruppkonto),expense,520,4,1,1,2024
521,Hyra av maskiner och andra tekniska anläggningar,expense,52,3,0,1,2024
5210,Hyra av maskiner och andra tekniska anläggningar,expense,521,4,1,1,2024
5211,Korttidshyra av maskiner och andra tekniska anläggningar,expense,521,4,1,1,2024
5212,Leasing av maskiner och andra tekniska anläggningar,expense,521,4,1,1,2024
522,Hyra av inventarier och verktyg,expense,52,3,0,1,2024
5220,Hyra av inventarier och verktyg,expense,522,4,1,1,2024
5221,Korttidshyra av inventarier och verktyg,expense,522,4,1,1,2024
5222,Leasing av inventarier och verktyg,expense,522,4,1,1,2024
525,Hyra av datorer,expense,52,3,0,1,2024
5250,Hyra av datorer,expense,525,4,1,1,2024
5251,Korttidshyra av datorer,expense,525,4,1,1,2024
5252,Leasing av datorer,expense,525,4,1,1,2024
529,Övriga hyreskostnader för anläggningstillgångar,expense,52,3,0,1,2024
5290,Övriga hyreskostnader för anläggningstillgångar,expense,529,4,1,1,2024
53,Energikostnader,expense,5,2,0,1,2024
530,Energikostnader (gruppkonto),expense,53,3,0,1,2024
5300,Energikostnader (gruppkonto),expense,530,4,1,1,2024
531,El för drift,expense,53,3,0,1,2024
5310,El för drift,expense,531,4,1,1,2024
532,Gas,expense,53,3,0,1,2024
5320,Gas,expense,532,4,1,1,2024
533,Eldningsolja,expense,53,3,0,1,2024
5330,Eldningsolja,expense,533,4,1,1,2024
534,Stenkol och koks,expense,53,3,0,1,2024
5340,Stenkol och koks,expense,534,4,1,1,2024
535,"Torv, träkol, ved och annat träbränsle",expense,53,3,0,1,2024
5350,"Torv, träkol, ved och annat träbränsle",expense,535,4,1,1,2024
536,"Bensin, fotogen och motorbrännolja",expense,53,3,0,1,2024
5360,"Bensin, fotogen och motorbrännolja",expense,536,4,1,1,2024
537,"Fjärrvärme, kyla och ånga",expense,53,3,0,1,2024
5370,"Fjärrvärme, kyla och ånga",expense,537,4,1,1,2024
538,Vatten,expense,53,3,0,1,2024
5380,Vatten,expense,538,4,1,1,2024
539,Övriga energikostnader,expense,53,3,0,1,2024
5390,Övriga energikostnader,expense,539,4,1,1,2024
54,Förbrukningsinventarier och förbrukningsmaterial,expense,5,2,0,1,2024
540,Förbrukningsinventarier och förbrukningsmaterial (gruppkonto),expense,54,3,0,1,2024
5400,Förbrukningsinventarier och förbrukningsmaterial (gruppkonto),expense,540,4,1,1,2024
541,Förbrukningsinventarier,expense,54,3,0,1,2024
5410,Förbrukningsinventarier,expense,541,4,1,1,2024
5411,Förbrukningsinventarier med en livslängd på mer än ett år,expense,541,4,1,1,2024
5412,Förbrukningsinventarier med en livslängd på ett år eller mindre,expense,541,4,1,1,2024
542,Programvaror,expense,54,3,0,1,2024
5420,Programvaror,expense,542,4,1,1,2024
543,Transportinventarier,expense,54,3,0,1,2024
5430,Transportinventarier,expense,543,4,1,1,2024
544,Förbrukningsemballage,expense,54,3,0,1,2024
5440,Förbrukningsemballage,expense,544,4,1,1,2024
546,Förbrukningsmaterial,expense,54,3,0,1,2024
5460,Förbrukningsmaterial,expense,546,4,1,1,2024
548,Arbetskläder och skyddsmaterial,expense,54,3,0,1,2024
5480,Arbetskläder och skyddsmaterial,expense,548,4,1,1,2024
549,Övriga förbrukningsinventarier och förbrukningsmaterial,expense,54,3,0,1,2024
5490,Övriga förbrukningsinventarier och förbrukningsmaterial,expense,549,4,1,1,2024
5491,Övriga förbrukningsinventarier med en livslängd på mer än ett år,expense,549,4,1,1,2024
5492,Övriga förbrukningsinventarier med en livslängd på ett år eller mindre,expense,549,4,1,1,2024
5493,Övrigt förbrukningsmaterial,expense,549,4,1,1,2024
55,Reparation och underhåll,expense,5,2,0,1,2024
550,Reparation och underhåll (gruppkonto),expense,55,3,0,1,2024
5500,Reparation och underhåll (gruppkonto),expense,550,4,1,1,2024
551,Reparation och underhåll av maskiner och andra tekniska anläggningar,expense,55,3,0,1,2024
5510,Reparation och underhåll av maskiner och andra tekniska anläggningar,expense,551,4,1,1,2024
552,"Reparation och underhåll av inventarier, verktyg och datorer m.m.",expense,55,3,0,1,2024
5520,"Reparation och underhåll av inventarier, verktyg och datorer m.m.",expense,552,4,1,1,2024
553,Reparation och underhåll av installationer,expense,55,3,0,1,2024
5530,Reparation och underhåll av installationer,expense,553,4,1,1,2024
555,Reparation och underhåll av förbrukningsinventarier,expense,55,3,0,1,2024
5550,Reparation och underhåll av förbrukningsinventarier,expense,555,4,1,1,2024
558,Underhåll och tvätt av arbetskläder,expense,55,3,0,1,2024
5580,Underhåll och tvätt av arbetskläder,expense,558,4,1,1,2024
559,Övriga kostnader för reparation och underhåll,expense,55,3,0,1,2024
5590,Övriga kostnader för reparation och underhåll,expense,559,4,1,1,2024
56,Kostnader för transportmedel,expense,5,2,0,1,2024
560,Kostnader för transportmedel (gruppkonto),expense,56,3,0,1,2024
5600,Kostnader för transportmedel (gruppkonto),expense,560,4,1,1,2024
561,Personbilskostnader,expense,56,3,0,1,2024
5610,Personbilskostnader,expense,561,4,1,1,2024
5611,Drivmedel för personbilar,expense,561,4,1,1,2024
5612,Försäkring och skatt för personbilar,expense,561,4,1,1,2024
5613,Reparation och underhåll av personbilar,expense,561,4,1,1,2024
5615,Leasing av personbilar,expense,561,4,1,1,2024
5616,"Trängselskatt, avdragsgill",expense,561,4,1,1,2024
5619,Övriga personbilskostnader,expense,561,4,1,1,2024
562,Lastbilskostnader,expense,56,3,0,1,2024
5620,Lastbilskostnader,expense,562,4,1,1,2024
563,Truckkostnader,expense,56,3,0,1,2024
5630,Truckkostnader,expense,563,4,1,1,2024
564,Kostnader för arbetsmaskiner,expense,56,3,0,1,2024
5640,Kostnader för arbetsmaskiner,expense,564,4,1,1,2024
565,Traktorkostnader,expense,56,3,0,1,2024
5650,Traktorkostnader,expense,565,4,1,1,2024
566,"Motorcykel-, moped- och skoterkostnader",expense,56,3,0,1,2024
5660,"Motorcykel-, moped- och skoterkostnader",expense,566,4,1,1,2024
567,"Båt-, flygplans- och helikopterkostnader",expense,56,3,0,1,2024
5670,"Båt-, flygplans- och helikopterkostnader",expense,567,4,1,1,2024
569,Övriga kostnader för transportmedel,expense,56,3,0,1,2024
5690,Övriga kostnader för transportmedel,expense,569,4,1,1,2024
57,Frakter och transporter,expense,5,2,0,1,2024
570,Frakter och transporter (gruppkonto),expense,57,3,0,1,2024
5700,Frakter och transporter (gruppkonto),expense,570,4,1,1,2024
571,"Frakter, transporter och försäkringar vid varudistribution",expense,57,3,0,1,2024
5710,"Frakter, transporter och försäkringar vid varudistribution",expense,571,4,1,1,2024
572,Tull- och speditionskostnader m.m.,expense,57,3,0,1,2024
5720,Tull- och speditionskostnader m.m.,expense,572,4,1,1,2024
573,Arbetstransporter,expense,57,3,0,1,2024
5730,Arbetstransporter,expense,573,4,1,1,2024
579,Övriga kostnader för frakter och transporter,expense,57,3,0,1,2024
5790,Övriga kostnader för frakter och transporter,expense,579,4,1,1,2024
58,Resekostnader,expense,5,2,0,1,2024
580,Resekostnader (gruppkonto),expense,58,3,0,1,2024
5800,Resekostnader (gruppkonto),expense,580,4,1,1,2024
581,Biljetter,expense,58,3,0,1,2024
5810,Biljetter,expense,581,4,1,1,2024
582,Hyrbilskostnader,expense,58,3,0,1,2024
5820,Hyrbilskostnader,expense,582,4,1,1,2024
583,Kost och logi,expense,58,3,0,1,2024
5830,Kost och logi,expense,583,4,1,1,2024
5831,Kost och logi i Sverige,expense,583,4,1,1,2024
5832,Kost och logi i utlandet,expense,583,4,1,1,2024
589,Övriga resekostnader,expense,58,3,0,1,2024
5890,Övriga resekostnader,expense,589,4,1,1,2024
59,Reklam och PR,expense,5,2,0,1,2024
590,Reklam och PR (gruppkonto),expense,59,3,0,1,2024
5900,Reklam och PR (gruppkonto),expense,590,4,1,1,2024
591,Annonsering,expense,59,3,0,1,2024
5910,Annonsering,expense,591,4,1,1,2024
592,Utomhus- och trafikreklam,expense,59,3,0,1,2024
5920,Utomhus- och trafikreklam,expense,592,4,1,1,2024
593,Reklamtrycksaker och direktreklam,expense,59,3,0,1,2024
5930,Reklamtrycksaker och direktreklam,expense,593,4,1,1,2024
594,Utställningar och mässor,expense,59,3,0,1,2024
5940,Utställningar och mässor,expense,594,4,1,1,2024
595,Butiksreklam och återförsäljarreklam,expense,59,3,0,1,2024
5950,Butiksreklam och återförsäljarreklam,expense,595,4,1,1,2024
596,"Varuprover, reklamgåvor, presentreklam och tävlingar",expense,59,3,0,1,2024
5960,"Varuprover, reklamgåvor, presentreklam och tävlingar",expense,596,4,1,1,2024
597,"Film-, radio-, TV- och Internetreklam",expense,59,3,0,1,2024
5970,"Film-, radio-, TV- och Internetreklam",expense,597,4,1,1,2024
598,"PR, institutionell reklam och sponsring",expense,59,3,0,1,2024
5980,"PR, institutionell reklam och sponsring",expense,598,4,1,1,2024
599,Övriga kostnader för reklam och PR,expense,59,3,0,1,2024
5990,Övriga kostnader för reklam och PR,expense,599,4,1,1,2024
6,Övriga externa rörelseutgifter/ kostnader,expense,,1,0,1,2024
60,Övriga försäljningskostnader,expense,6,2,0,1,2024
600,Övriga försäljningskostnader (gruppkonto),expense,60,3,0,1,2024
6000,Övriga försäljningskostnader (gruppkonto),expense,600,4,1,1,2024
601,"Kataloger, prislistor m.m.",expense,60,3,0,1,2024
6010,"Kataloger, prislistor m.m.",expense,601,4,1,1,2024
602,Egna facktidskrifter,expense,60,3,0,1,2024
6020,Egna facktidskrifter,expense,602,4,1,1,2024
603,Speciella orderkostnader,expense,60,3,0,1,2024
6030,Speciella orderkostnader,expense,603,4,1,1,2024
604,Kontokortsavgifter,expense,60,3,0,1,2024
6040,Kontokortsavgifter,expense,604,4,1,1,2024
605,Försäljningsprovisioner,expense,60,3,0,1,2024
6050,Försäljningsprovisioner,expense,605,4,1,1,2024
6055,Franchisekostnader o.dyl.,expense,605,4,1,1,2024
606,Kreditförsäljningskostnader,expense,60,3,0,1,2024
6060,Kreditförsäljningskostnader,expense,606,4,1,1,2024
6061,Kreditupplysning,expense,606,4,1,1,2024
6062,Inkasso och KFM-avgifter,expense,606,4,1,1,2024
6063,Kreditförsäkringspremier,expense,606,4,1,1,2024
6064,Factoringavgifter,expense,606,4,1,1,2024
6069,Övriga kreditförsäljningskostnader,expense,606,4,1,1,2024
607,Representation,expense,60,3,0,1,2024
6070,Representation,expense,607,4,1,1,2024
6071,"Representation, avdragsgill",expense,607,4,1,1,2024
6072,"Representation, ej avdragsgill",expense,607,4,1,1,2024
608,Bankgarantier,expense,60,3,0,1,2024
6080,Bankgarantier,expense,608,4,1,1,2024
609,Övriga försäljningskostnader,expense,60,3,0,1,2024
6090,Övriga försäljningskostnader,expense,609,4,1,1,2024
61,Kontorsmateriel och trycksaker,expense,6,2,0,1,2024
610,Kontorsmateriel och trycksaker (gruppkonto),expense,61,3,0,1,2024
6100,Kontorsmateriel och trycksaker (gruppkonto),expense,610,4,1,1,2024
611,Kontorsmateriel,expense,61,3,0,1,2024
6110,Kontorsmateriel,expense,611,4,1,1,2024
615,Trycksaker,expense,61,3,0,1,2024
6150,Trycksaker,expense,615,4,1,1,2024
62,Tele och post,expense,6,2,0,1,2024
620,Tele och post (gruppkonto),expense,62,3,0,1,2024
6200,Tele och post (gruppkonto),expense,620,4,1,1,2024
621,Telekommunikation,expense,62,3,0,1,2024
6210,Telekommunikation,expense,621,4,1,1,2024
6211,Fast telefoni,expense,621,4,1,1,2024
6212,Mobiltelefon,expense,621,4,1,1,2024
6213,Mobilsökning,expense,621,4,1,1,2024
6214,Fax,expense,621,4,1,1,2024
6215,Telex,expense,621,4,1,1,2024
623,Datakommunikation,expense,62,3,0,1,2024
6230,Datakommunikation,expense,623,4,1,1,2024
625,Postbefordran,expense,62,3,0,1,2024
6250,Postbefordran,expense,625,4,1,1,2024
63,Företagsförsäkringar och övriga riskkostnader,expense,6,2,0,1,2024
630,Företagsförsäkringar och övriga riskkostnader (gruppkonto),expense,63,3,0,1,2024
6300,Företagsförsäkringar och övriga riskkostnader (gruppkonto),expense,630,4,1,1,2024
631,Företagsförsäkringar,expense,63,3,0,1,2024
6310,Företagsförsäkringar,expense,631,4,1,1,2024
632,Självrisker vid skada,expense,63,3,0,1,2024
6320,Självrisker vid skada,expense,632,4,1,1,2024
633,Förluster i pågående arbeten,expense,63,3,0,1,2024
6330,Förluster i pågående arbeten,expense,633,4,1,1,2024
634,Lämnade skadestånd,expense,63,3,0,1,2024
6340,Lämnade skadestånd,expense,634,4,1,1,2024
6341,"Lämnade skadestånd, avdragsgilla",expense,634,4,1,1,2024
6342,"Lämnade skadestånd, ej avdragsgilla",expense,634,4,1,1,2024
635,Förluster på kundfordringar,expense,63,3,0,1,2024
6350,Förluster på kundfordringar,expense,635,4,1,1,2024
6351,Konstaterade förluster på kundfordringar,expense,635,4,1,1,2024
6352,Befarade förluster på kundfordringar,expense,635,4,1,1,2024
636,Garantikostnader,expense,63,3,0,1,2024
6360,Garantikostnader,expense,636,4,1,1,2024
6361,Förändring av garantiavsättning,expense,636,4,1,1,2024
6362,Faktiska garantikostnader,expense,636,4,1,1,2024
637,Kostnader för bevakning och larm,expense,63,3,0,1,2024
6370,Kostnader för bevakning och larm,expense,637,4,1,1,2024
638,Förluster på övriga kortfristiga fordringar,expense,63,3,0,1,2024
6380,Förluster på övriga kortfristiga fordringar,expense,638,4,1,1,2024
639,Övriga riskkostnader,expense,63,3,0,1,2024
6390,Övriga riskkostnader,expense,639,4,1,1,2024
64,Förvaltningskostnader,expense,6,2,0,1,2024
640,Förvaltningskostnader (gruppkonto),expense,64,3,0,1,2024
6400,Förvaltningskostnader (gruppkonto),expense,640,4,1,1,2024
641,Styrelsearvoden som inte är lön,expense,64,3,0,1,2024
6410,Styrelsearvoden som inte är lön,expense,641,4,1,1,2024
642,Ersättningar till revisor,expense,64,3,0,1,2024
6420,Ersättningar till revisor,expense,642,4,1,1,2024
6421,Revision,expense,642,4,1,1,2024
6422,Revisonsverksamhet utöver revision,expense,642,4,1,1,2024
6423,Skatterådgivning – revisor,expense,642,4,1,1,2024
6424,Övriga tjänster – revisor,expense,642,4,1,1,2024
643,Management fees,expense,64,3,0,1,2024
6430,Management fees,expense,643,4,1,1,2024
644,Årsredovisning och delårsrapporter,expense,64,3,0,1,2024
6440,Årsredovisning och delårsrapporter,expense,644,4,1,1,2024
645,Bolagsstämma/års- eller föreningsstämma,expense,64,3,0,1,2024
6450,Bolagsstämma/års- eller föreningsstämma,expense,645,4,1,1,2024
649,Övriga förvaltningskostnader,expense,64,3,0,1,2024
6490,Övriga förvaltningskostnader,expense,649,4,1,1,2024
65,Övriga externa tjänster,expense,6,2,0,1,2024
650,Övriga externa tjänster (gruppkonto),expense,65,3,0,1,2024
6500,Övriga externa tjänster (gruppkonto),expense,650,4,1,1,2024
651,Mätningskostnader,expense,65,3,0,1,2024
6510,Mätningskostnader,expense,651,4,1,1,2024
652,Ritnings- och kopieringskostnader,expense,65,3,0,1,2024
6520,Ritnings- och kopieringskostnader,expense,652,4,1,1,2024
653,Redovisningstjänster,expense,65,3,0,1,2024
6530,Redovisningstjänster,expense,653,4,1,1,2024
654,IT-tjänster,expense,65,3,0,1,2024
6540,IT-tjänster,expense,654,4,1,1,2024
655,Konsultarvoden,expense,65,3,0,1,2024
6550,Konsultarvoden,expense,655,4,1,1,2024
6551,Arkitekttjänster,expense,655,4,1,1,2024
6552,Teknisk provning och analys,expense,655,4,1,1,2024
6553,Tekniska konsulttjänster,expense,655,4,1,1,2024
6554,Finansiell- och övrig ekonomisk rådgivning,expense,655,4,1,1,2024
6555,Skatterådgivning inkl. insolvens- och konkursförvaltning,expense,655,4,1,1,2024
6556,Köpta tjänster avseende forskning och utveckling,expense,655,4,1,1,2024
6559,Övrig konsultverksamhet,expense,655,4,1,1,2024
656,Serviceavgifter till branschorganisationer,expense,65,3,0,1,2024
6560,Serviceavgifter till branschorganisationer,expense,656,4,1,1,2024
657,Bankkostnader,expense,65,3,0,1,2024
6570,Bankkostnader,expense,657,4,1,1,2024
658,Advokat- och rättegångskostnader,expense,65,3,0,1,2024
6580,Advokat- och rättegångskostnader,expense,658,4,1,1,2024
659,Övriga externa tjänster,expense,65,3,0,1,2024
6590,Övriga externa tjänster,expense,659,4,1,1,2024
66,(Fri kontogrupp),expense,6,2,0,1,2024
67,(Fri kontogrupp),expense,6,2,0,1,2024
68,Inhyrd personal,expense,6,2,0,1,2024
680,Inhyrd personal (gruppkonto),expense,68,3,0,1,2024
6800,Inhyrd personal (gruppkonto),expense,680,4,1,1,2024
681,Inhyrd produktionspersonal,expense,68,3,0,1,2024
6810,Inhyrd produktionspersonal,expense,681,4,1,1,2024
682,Inhyrd lagerpersonal,expense,68,3,0,1,2024
6820,Inhyrd lagerpersonal,expense,682,4,1,1,2024
683,Inhyrd transportpersonal,expense,68,3,0,1,2024
6830,Inhyrd transportpersonal,expense,683,4,1,1,2024
684,Inhyrd kontors- och ekonomipersonal,expense,68,3,0,1,2024
6840,Inhyrd kontors- och ekonomipersonal,expense,684,4,1,1,2024
685,Inhyrd IT-personal,expense,68,3,0,1,2024
6850,Inhyrd IT-personal,expense,685,4,1,1,2024
686,Inhyrd marknads- och försäljningspersonal,expense,68,3,0,1,2024
6860,Inhyrd marknads- och försäljningspersonal,expense,686,4,1,1,2024
687,Inhyrd restaurang- och butikspersonal,expense,68,3,0,1,2024
6870,Inhyrd restaurang- och butikspersonal,expense,687,4,1,1,2024
688,Inhyrda företagsledare,expense,68,3,0,1,2024
6880,Inhyrda företagsledare,expense,688,4,1,1,2024
689,Övrig inhyrd personal,expense,68,3,0,1,2024
6890,Övrig inhyrd personal,expense,689,4,1,1,2024
69,Övriga externa kostnader,expense,6,2,0,1,2024
690,Övriga externa kostnader (gruppkonto),expense,69,3,0,1,2024
6900,Övriga externa kostnader (gruppkonto),expense,690,4,1,1,2024
691,Licensavgifter och royalties,expense,69,3,0,1,2024
6910,Licensavgifter och royalties,expense,691,4,1,1,2024
692,Kostnader för egna patent,expense,69,3,0,1,2024
6920,Kostnader för egna patent,expense,692,4,1,1,2024
693,Kostnader för varumärken m.m.,expense,69,3,0,1,2024
6930,Kostnader för varumärken m.m.,expense,693,4,1,1,2024
694,"Kontroll-, provnings- och stämpelavgifter",expense,69,3,0,1,2024
6940,"Kontroll-, provnings- och stämpelavgifter",expense,694,4,1,1,2024
695,Tillsynsavgifter myndigheter,expense,69,3,0,1,2024
6950,Tillsynsavgifter myndigheter,expense,695,4,1,1,2024
697,"Tidningar, tidskrifter och facklitteratur",expense,69,3,0,1,2024
6970,"Tidningar, tidskrifter och facklitteratur",expense,697,4,1,1,2024
698,Föreningsavgifter,expense,69,3,0,1,2024
6980,Föreningsavgifter,expense,698,4,1,1,2024
6981,"Föreningsavgifter, avdragsgilla",expense,698,4,1,1,2024
