account_number,name,type,parent_account_number,hierarchy_level,is_detail_account,is_standard,chart_version
420,Sålda varor VMB,expense,42,3,0,1,2025
4200,Sålda varor VMB,expense,420,4,1,1,2025
421,Sålda varor VMB 25 %,expense,42,3,0,1,2025
4211,Sålda varor positiv VMB 25 %,expense,421,4,1,1,2025
4212,Sålda varor negativ VMB 25 %,expense,421,4,1,1,2025
43,Inköp av varor och material,expense,4,2,0,1,2025
44,Inköp av varor och material,expense,4,2,0,1,2025
440,Momspliktiga inköp i Sverige,expense,44,3,0,1,2025
4400,Momspliktiga inköp i Sverige,expense,440,4,1,1,2025
441,"Inköpta varor i Sverige, omvänd betalningsskyldighet",expense,44,3,0,1,2025
4415,"Inköpta varor i Sverige, omvänd betalningsskyldighet, 25 % moms",expense,441,4,1,1,2025
4416,"Inköpta varor i Sverige, omvänd betalningsskyldighet, 12 % moms",expense,441,4,1,1,2025
4417,"Inköpta varor i Sverige, omvänd betalningsskyldighet, 6 % moms",expense,441,4,1,1,2025
442,"Inköpta tjänster i Sverige, omvänd betalningsskyldighet",expense,44,3,0,1,2025
4425,"Inköpta tjänster i Sverige, omvänd betalningsskyldighet, 25 % moms",expense,442,4,1,1,2025
4426,"Inköpta tjänster i Sverige, omvänd betalningsskyldighet, 12 % moms",expense,442,4,1,1,2025
4427,"Inköpta tjänster i Sverige, omvänd betalningsskyldighet, 6 % moms",expense,442,4,1,1,2025
45,Inköp av varor och material,expense,4,2,0,1,2025
450,Övriga momspliktiga inköp,expense,45,3,0,1,2025
4500,Övriga momspliktiga inköp,expense,450,4,1,1,2025
451,Inköp av varor från annat EU-land,expense,45,3,0,1,2025
4515,"Inköp av varor från annat EU-land, 25 %",expense,451,4,1,1,2025
4516,"Inköp av varor från annat EU-land, 12 %",expense,451,4,1,1,2025
4517,"Inköp av varor från annat EU-land, 6 %",expense,451,4,1,1,2025
4518,"Inköp av varor från annat EU-land, momsfri",expense,451,4,1,1,2025
453,Inköp av tjänster från ett land utanför EU,expense,45,3,0,1,2025
4531,"Inköp av tjänster från ett land utanför EU, 25 % moms",expense,453,4,1,1,2025
4532,"Inköp av tjänster från ett land utanför EU, 12 % moms",expense,453,4,1,1,2025
4533,"Inköp av tjänster från ett land utanför EU, 6 % moms",expense,453,4,1,1,2025
4535,"Inköp av tjänster från annat EU-land, 25 %",expense,453,4,1,1,2025
4536,"Inköp av tjänster från annat EU-land, 12 %",expense,453,4,1,1,2025
4537,"Inköp av tjänster från annat EU-land, 6 %",expense,453,4,1,1,2025
4538,"Inköp av tjänster från annat EU-land, momsfri",expense,453,4,1,1,2025
454,Import av varor,expense,45,3,0,1,2025
4545,"Import av varor, 25 % moms",expense,454,4,1,1,2025
4546,"Import av varor, 12 % moms",expense,454,4,1,1,2025
4547,"Import av varor, 6 % moms",expense,454,4,1,1,2025
46,"Legoarbeten, underentreprenader",expense,4,2,0,1,2025
460,Legoarbeten och underentreprenader (gruppkonto),expense,46,3,0,1,2025
4600,Legoarbeten och underentreprenader (gruppkonto),expense,460,4,1,1,2025
47,Reduktion av inköpspriser,expense,4,2,0,1,2025
470,Reduktion av inköpspriser (gruppkonto),expense,47,3,0,1,2025
4700,Reduktion av inköpspriser (gruppkonto),expense,470,4,1,1,2025
473,Erhållna rabatter,expense,47,3,0,1,2025
4730,Erhållna rabatter,expense,473,4,1,1,2025
4731,Erhållna kassarabatter,expense,473,4,1,1,2025
4732,Erhållna mängdrabatter (inkl. bonus),expense,473,4,1,1,2025
4733,Erhållet aktivitetsstöd,expense,473,4,1,1,2025
479,Övriga reduktioner av inköpspriser,expense,47,3,0,1,2025
4790,Övriga reduktioner av inköpspriser,expense,479,4,1,1,2025
48,(Fri kontogrupp),expense,4,2,0,1,2025
49,"Förändring av lager, produkter i arbete och pågående arbeten",expense,4,2,0,1,2025
490,Förändring av lager (gruppkonto),expense,49,3,0,1,2025
4900,Förändring av lager (gruppkonto),expense,490,4,1,1,2025
491,Förändring av lager av råvaror,expense,49,3,0,1,2025
4910,Förändring av lager av råvaror,expense,491,4,1,1,2025
492,Förändring av lager av tillsatsmaterial och förnödenheter,expense,49,3,0,1,2025
4920,Förändring av lager av tillsatsmaterial och förnödenheter,expense,492,4,1,1,2025
494,Förändring av produkter i arbete,expense,49,3,0,1,2025
4940,Förändring av produkter i arbete,expense,494,4,1,1,2025
4944,"Förändring av produkter i arbete, material och utlägg",expense,494,4,1,1,2025
4945,"Förändring av produkter i arbete, omkostnader",expense,494,4,1,1,2025
4947,"Förändring av produkter i arbete, personalkostnader",expense,494,4,1,1,2025
495,Förändring av lager av färdiga varor,expense,49,3,0,1,2025
4950,Förändring av lager av färdiga varor,expense,495,4,1,1,2025
496,Förändring av lager av handelsvaror,expense,49,3,0,1,2025
4960,Förändring av lager av handelsvaror,expense,496,4,1,1,2025
497,"Förändring av pågående arbeten, nedlagda kostnader",expense,49,3,0,1,2025
4970,"Förändring av pågående arbeten, nedlagda kostnader",expense,497,4,1,1,2025
4974,"Förändring av pågående arbeten, material och utlägg",expense,497,4,1,1,2025
4975,"Förändring av pågående arbeten, omkostnader",expense,497,4,1,1,2025
4977,"Förändring av pågående arbeten, personalkostnader",expense,497,4,1,1,2025
498,Förändring av lager av värdepapper,expense,49,3,0,1,2025
4980,Förändring av lager av värdepapper,expense,498,4,1,1,2025
4981,Sålda värdepappers anskaffningsvärde,expense,498,4,1,1,2025
4987,Nedskrivning av värdepapper,expense,498,4,1,1,2025
4988,Återföring av nedskrivning av värdepapper,expense,498,4,1,1,2025
5,Övriga externa rörelseutgifter/ kostnader,expense,,1,0,1,2025
50,Lokalkostnader,expense,5,2,0,1,2025
500,Lokalkostnader (gruppkonto),expense,50,3,0,1,2025
5000,Lokalkostnader (gruppkonto),expense,500,4,1,1,2025
501,Lokalhyra,expense,50,3,0,1,2025
5010,Lokalhyra,expense,501,4,1,1,2025
5011,Hyra för kontorslokaler,expense,501,4,1,1,2025
5012,Hyra för garage,expense,501,4,1,1,2025
5013,Hyra för lagerlokaler,expense,501,4,1,1,2025
502,El för belysning,expense,50,3,0,1,2025
5020,El för belysning,expense,502,4,1,1,2025
503,Värme,expense,50,3,0,1,2025
5030,Värme,expense,503,4,1,1,2025
504,Vatten och avlopp,expense,50,3,0,1,2025
5040,Vatten och avlopp,expense,504,4,1,1,2025
505,Lokaltillbehör,expense,50,3,0,1,2025
5050,Lokaltillbehör,expense,505,4,1,1,2025
506,Städning och renhållning,expense,50,3,0,1,2025
5060,Städning och renhållning,expense,506,4,1,1,2025
5061,Städning,expense,506,4,1,1,2025
5062,Sophämtning,expense,506,4,1,1,2025
5063,Hyra för sopcontainer,expense,506,4,1,1,2025
5064,Snöröjning,expense,506,4,1,1,2025
5065,Trädgårdsskötsel,expense,506,4,1,1,2025
507,Reparation och underhåll av lokaler,expense,50,3,0,1,2025
5070,Reparation och underhåll av lokaler,expense,507,4,1,1,2025
509,Övriga lokalkostnader,expense,50,3,0,1,2025
5090,Övriga lokalkostnader,expense,509,4,1,1,2025
5098,"Övriga lokalkostnader, avdragsgilla",expense,509,4,1,1,2025
5099,"Övriga lokalkostnader, ej avdragsgilla",expense,509,4,1,1,2025
51,Fastighetskostnader,expense,5,2,0,1,2025
510,Fastighetskostnader (gruppkonto),expense,51,3,0,1,2025
5100,Fastighetskostnader (gruppkonto),expense,510,4,1,1,2025
511,Tomträttsavgäld/arrende,expense,51,3,0,1,2025
5110,Tomträttsavgäld/arrende,expense,511,4,1,1,2025
512,El för belysning,expense,51,3,0,1,2025
5120,El för belysning,expense,512,4,1,1,2025
513,Värme,expense,51,3,0,1,2025
5130,Värme,expense,513,4,1,1,2025
5131,Uppvärmning,expense,513,4,1,1,2025
5132,Sotning,expense,513,4,1,1,2025
514,Vatten och avlopp,expense,51,3,0,1,2025
5140,Vatten och avlopp,expense,514,4,1,1,2025
516,Städning och renhållning,expense,51,3,0,1,2025
5160,Städning och renhållning,expense,516,4,1,1,2025
5161,Städning,expense,516,4,1,1,2025
5162,Sophämtning,expense,516,4,1,1,2025
5163,Hyra för sopcontainer,expense,516,4,1,1,2025
5164,Snöröjning,expense,516,4,1,1,2025
5165,Trädgårdsskötsel,expense,516,4,1,1,2025
517,Reparation och underhåll av fastighet,expense,51,3,0,1,2025
5170,Reparation och underhåll av fastighet,expense,517,4,1,1,2025
519,Övriga fastighetskostnader,expense,51,3,0,1,2025
5190,Övriga fastighetskostnader,expense,519,4,1,1,2025
5191,Fastighetsskatt/fastighetsavgift,expense,519,4,1,1,2025
5192,Fastighetsförsäkringspremier,expense,519,4,1,1,2025
5193,Fastighetsskötsel och förvaltning,expense,519,4,1,1,2025
5198,"Övriga fastighetskostnader, avdragsgilla",expense,519,4,1,1,2025
5199,"Övriga fastighetskostnader, ej avdragsgilla",expense,519,4,1,1,2025
52,Hyra av anläggningstillgångar,expense,5,2,0,1,2025
520,Hyra av anläggningstillgångar (gruppkonto),expense,52,3,0,1,2025
5200,Hyra av anläggningstillgångar (gruppkonto),expense,520,4,1,1,2025
521,Hyra av maskiner och andra tekniska anläggningar,expense,52,3,0,1,2025
5210,Hyra av maskiner och andra tekniska anläggningar,expense,521,4,1,1,2025
5211,Korttidshyra av maskiner och andra tekniska anläggningar,expense,521,4,1,1,2025
5212,Leasing av maskiner och andra tekniska anläggningar,expense,521,4,1,1,2025
522,Hyra av inventarier och verktyg,expense,52,3,0,1,2025
5220,Hyra av inventarier och verktyg,expense,522,4,1,1,2025
5221,Korttidshyra av inventarier och verktyg,expense,522,4,1,1,2025
5222,Leasing av inventarier och verktyg,expense,522,4,1,1,2025
525,Hyra av datorer,expense,52,3,0,1,2025
5250,Hyra av datorer,expense,525,4,1,1,2025
5251,Korttidshyra av datorer,expense,525,4,1,1,2025
5252,Leasing av datorer,expense,525,4,1,1,2025
529,Övriga hyreskostnader för anläggningstillgångar,expense,52,3,0,1,2025
5290,Övriga hyreskostnader för anläggningstillgångar,expense,529,4,1,1,2025
53,Energikostnader,expense,5,2,0,1,2025
530,Energikostnader (gruppkonto),expense,53,3,0,1,2025
5300,Energikostnader (gruppkonto),expense,530,4,1,1,2025
531,El för drift,expense,53,3,0,1,2025
5310,El för drift,expense,531,4,1,1,2025
532,Gas,expense,53,3,0,1,2025
5320,Gas,expense,532,4,1,1,2025
533,Eldningsolja,expense,53,3,0,1,2025
5330,Eldningsolja,expense,533,4,1,1,2025
534,Stenkol och koks,expense,53,3,0,1,2025
5340,Stenkol och koks,expense,534,4,1,1,2025
535,"Torv, träkol, ved och annat träbränsle",expense,53,3,0,1,2025
5350,"Torv, träkol, ved och annat träbränsle",expense,535,4,1,1,2025
536,"Bensin, fotogen och motorbrännolja",expense,53,3,0,1,2025
5360,"Bensin, fotogen och motorbrännolja",expense,536,4,1,1,2025
537,"Fjärrvärme, kyla och ånga",expense,53,3,0,1,2025
5370,"Fjärrvärme, kyla och ånga",expense,537,4,1,1,2025
538,Vatten,expense,53,3,0,1,2025
5380,Vatten,expense,538,4,1,1,2025
539,Övriga energikostnader,expense,53,3,0,1,2025
5390,Övriga energikostnader,expense,539,4,1,1,2025
54,Förbrukningsinventarier och förbrukningsmaterial,expense,5,2,0,1,2025
540,Förbrukningsinventarier och förbrukningsmaterial (gruppkonto),expense,54,3,0,1,2025
5400,Förbrukningsinventarier och förbrukningsmaterial (gruppkonto),expense,540,4,1,1,2025
541,Förbrukningsinventarier,expense,54,3,0,1,2025
5410,Förbrukningsinventarier,expense,541,4,1,1,2025
5411,Förbrukningsinventarier med en livslängd på mer än ett år,expense,541,4,1,1,2025
5412,Förbrukningsinventarier med en livslängd på ett år eller mindre,expense,541,4,1,1,2025
542,Programvaror,expense,54,3,0,1,2025
5420,Programvaror,expense,542,4,1,1,2025
543,Transportinventarier,expense,54,3,0,1,2025
5430,Transportinventarier,expense,543,4,1,1,2025
544,Förbrukningsemballage,expense,54,3,0,1,2025
5440,Förbrukningsemballage,expense,544,4,1,1,2025
546,Förbrukningsmaterial,expense,54,3,0,1,2025
5460,Förbrukningsmaterial,expense,546,4,1,1,2025
548,Arbetskläder och skyddsmaterial,expense,54,3,0,1,2025
5480,Arbetskläder och skyddsmaterial,expense,548,4,1,1,2025
549,Övriga förbrukningsinventarier och förbrukningsmaterial,expense,54,3,0,1,2025
5490,Övriga förbrukningsinventarier och förbrukningsmaterial,expense,549,4,1,1,2025
5491,Övriga förbrukningsinventarier med en livslängd på mer än ett år,expense,549,4,1,1,2025
5492,Övriga förbrukningsinventarier med en livslängd på ett år eller mindre,expense,549,4,1,1,2025
5493,Övrigt förbrukningsmaterial,expense,549,4,1,1,2025
55,Reparation och underhåll,expense,5,2,0,1,2025
550,Reparation och underhåll (gruppkonto),expense,55,3,0,1,2025
5500,Reparation och underhåll (gruppkonto),expense,550,4,1,1,2025
551,Reparation och underhåll av maskiner och andra tekniska anläggningar,expense,55,3,0,1,2025
5510,Reparation och underhåll av maskiner och andra tekniska anläggningar,expense,551,4,1,1,2025
552,"Reparation och underhåll av inventarier, verktyg och datorer m.m.",expense,55,3,0,1,2025
5520,"Reparation och underhåll av inventarier, verktyg och datorer m.m.",expense,552,4,1,1,2025
553,Reparation och underhåll av installationer,expense,55,3,0,1,2025
5530,Reparation och underhåll av installationer,expense,553,4,1,1,2025
555,Reparation och underhåll av förbrukningsinventarier,expense,55,3,0,1,2025
5550,Reparation och underhåll av förbrukningsinventarier,expense,555,4,1,1,2025
558,Underhåll och tvätt av arbetskläder,expense,55,3,0,1,2025
5580,Underhåll och tvätt av arbetskläder,expense,558,4,1,1,2025
559,Övriga kostnader för reparation och underhåll,expense,55,3,0,1,2025
5590,Övriga kostnader för reparation och underhåll,expense,559,4,1,1,2025
56,Kostnader för transportmedel,expense,5,2,0,1,2025
560,Kostnader för transportmedel (gruppkonto),expense,56,3,0,1,2025
5600,Kostnader för transportmedel (gruppkonto),expense,560,4,1,1,2025
561,Personbilskostnader,expense,56,3,0,1,2025
5610,Personbilskostnader,expense,561,4,1,1,2025
5611,Drivmedel för personbilar,expense,561,4,1,1,2025
5612,Försäkring och skatt för personbilar,expense,561,4,1,1,2025
5613,Reparation och underhåll av personbilar,expense,561,4,1,1,2025
5615,Leasing av personbilar,expense,561,4,1,1,2025
5616,"Trängselskatt, avdragsgill",expense,561,4,1,1,2025
5619,Övriga personbilskostnader,expense,561,4,1,1,2025
562,Lastbilskostnader,expense,56,3,0,1,2025
5620,Lastbilskostnader,expense,562,4,1,1,2025
563,Truckkostnader,expense,56,3,0,1,2025
5630,Truckkostnader,expense,563,4,1,1,2025
564,Kostnader för arbetsmaskiner,expense,56,3,0,1,2025
5640,Kostnader för arbetsmaskiner,expense,564,4,1,1,2025
565,Traktorkostnader,expense,56,3,0,1,2025
5650,Traktorkostnader,expense,565,4,1,1,2025
566,"Motorcykel-, moped- och skoterkostnader",expense,56,3,0,1,2025
5660,"Motorcykel-, moped- och skoterkostnader",expense,566,4,1,1,2025
567,"Båt-, flygplans- och helikopterkostnader",expense,56,3,0,1,2025
5670,"Båt-, flygplans- och helikopterkostnader",expense,567,4,1,1,2025
569,Övriga kostnader för transportmedel,expense,56,3,0,1,2025
5690,Övriga kostnader för transportmedel,expense,569,4,1,1,2025
57,Frakter och transporter,expense,5,2,0,1,2025
570,Frakter och transporter (gruppkonto),expense,57,3,0,1,2025
5700,Frakter och transporter (gruppkonto),expense,570,4,1,1,2025
571,"Frakter, transporter och försäkringar vid varudistribution",expense,57,3,0,1,2025
5710,"Frakter, transporter och försäkringar vid varudistribution",expense,571,4,1,1,2025
572,Tull- och speditionskostnader m.m.,expense,57,3,0,1,2025
5720,Tull- och speditionskostnader m.m.,expense,572,4,1,1,2025
573,Arbetstransporter,expense,57,3,0,1,2025
5730,Arbetstransporter,expense,573,4,1,1,2025
579,Övriga kostnader för frakter och transporter,expense,57,3,0,1,2025
5790,Övriga kostnader för frakter och transporter,expense,579,4,1,1,2025
58,Resekostnader,expense,5,2,0,1,2025
580,Resekostnader (gruppkonto),expense,58,3,0,1,2025
5800,Resekostnader (gruppkonto),expense,580,4,1,1,2025
581,Biljetter,expense,58,3,0,1,2025
5810,Biljetter,expense,581,4,1,1,2025
582,Hyrbilskostnader,expense,58,3,0,1,2025
5820,Hyrbilskostnader,expense,582,4,1,1,2025
583,Kost och logi,expense,58,3,0,1,2025
5830,Kost och logi,expense,583,4,1,1,2025
5831,Kost och logi i Sverige,expense,583,4,1,1,2025
5832,Kost och logi i utlandet,expense,583,4,1,1,2025
589,Övriga resekostnader,expense,58,3,0,1,2025
5890,Övriga resekostnader,expense,589,4,1,1,2025
59,Reklam och PR,expense,5,2,0,1,2025
590,Reklam och PR (gruppkonto),expense,59,3,0,1,2025
5900,Reklam och PR (gruppkonto),expense,590,4,1,1,2025
591,Annonsering,expense,59,3,0,1,2025
5910,Annonsering,expense,591,4,1,1,2025
592,Utomhus- och trafikreklam,expense,59,3,0,1,2025
5920,Utomhus- och trafikreklam,expense,592,4,1,1,2025
593,Reklamtrycksaker och direktreklam,expense,59,3,0,1,2025
5930,Reklamtrycksaker och direktreklam,expense,593,4,1,1,2025
594,Utställningar och mässor,expense,59,3,0,1,2025
5940,Utställningar och mässor,expense,594,4,1,1,2025
595,Butiksreklam och återförsäljarreklam,expense,59,3,0,1,2025
5950,Butiksreklam och återförsäljarreklam,expense,595,4,1,1,2025
596,"Varuprover, reklamgåvor, presentreklam och tävlingar",expense,59,3,0,1,2025
5960,"Varuprover, reklamgåvor, presentreklam och tävlingar",expense,596,4,1,1,2025
597,"Film-, radio-, TV- och Internetreklam",expense,59,3,0,1,2025
5970,"Film-, radio-, TV- och Internetreklam",expense,597,4,1,1,2025
598,"PR, institutionell reklam och sponsring",expense,59,3,0,1,2025
5980,"PR, institutionell reklam och sponsring",expense,598,4,1,1,2025
599,Övriga kostnader för reklam och PR,expense,59,3,0,1,2025
5990,Övriga kostnader för reklam och PR,expense,599,4,1,1,2025
6,Övriga externa rörelseutgifter/ kostnader,expense,,1,0,1,2025
60,Övriga försäljningskostnader,expense,6,2,0,1,2025
600,Övriga försäljningskostnader (gruppkonto),expense,60,3,0,1,2025
6000,Övriga försäljningskostnader (gruppkonto),expense,600,4,1,1,2025
601,"Kataloger, prislistor m.m.",expense,60,3,0,1,2025
6010,"Kataloger, prislistor m.m.",expense,601,4,1,1,2025
602,Egna facktidskrifter,expense,60,3,0,1,2025
6020,Egna facktidskrifter,expense,602,4,1,1,2025
603,Speciella orderkostnader,expense,60,3,0,1,2025
6030,Speciella orderkostnader,expense,603,4,1,1,2025
604,Kontokortsavgifter,expense,60,3,0,1,2025
6040,Kontokortsavgifter,expense,604,4,1,1,2025
605,Försäljningsprovisioner,expense,60,3,0,1,2025
6050,Försäljningsprovisioner,expense,605,4,1,1,2025
6055,Franchisekostnader o.dyl.,expense,605,4,1,1,2025
606,Kreditförsäljningskostnader,expense,60,3,0,1,2025
6060,Kreditförsäljningskostnader,expense,606,4,1,1,2025
6061,Kreditupplysning,expense,606,4,1,1,2025
6062,Inkasso och KFM-avgifter,expense,606,4,1,1,2025
6063,Kreditförsäkringspremier,expense,606,4,1,1,2025
6064,Factoringavgifter,expense,606,4,1,1,2025
6069,Övriga kreditförsäljningskostnader,expense,606,4,1,1,2025
607,Representation,expense,60,3,0,1,2025
6070,Representation,expense,607,4,1,1,2025
6071,"Representation, avdragsgill",expense,607,4,1,1,2025
6072,"Representation, ej avdragsgill",expense,607,4,1,1,2025
608,Bankgarantier,expense,60,3,0,1,2025
6080,Bankgarantier,expense,608,4,1,1,2025
609,Övriga försäljningskostnader,expense,60,3,0,1,2025
6090,Övriga försäljningskostnader,expense,609,4,1,1,2025
61,Kontorsmateriel och trycksaker,expense,6,2,0,1,2025
610,Kontorsmateriel och trycksaker (gruppkonto),expense,61,3,0,1,2025
6100,Kontorsmateriel och trycksaker (gruppkonto),expense,610,4,1,1,2025
611,Kontorsmateriel,expense,61,3,0,1,2025
6110,Kontorsmateriel,expense,611,4,1,1,2025
615,Trycksaker,expense,61,3,0,1,2025
6150,Trycksaker,expense,615,4,1,1,2025
62,Tele och post,expense,6,2,0,1,2025
620,Tele och post (gruppkonto),expense,62,3,0,1,2025
6200,Tele och post (gruppkonto),expense,620,4,1,1,2025
621,Telekommunikation,expense,62,3,0,1,2025
6210,Telekommunikation,expense,621,4,1,1,2025
6211,Fast telefoni,expense,621,4,1,1,2025
6212,Mobiltelefon,expense,621,4,1,1,2025
6213,Mobilsökning,expense,621,4,1,1,2025
6214,Fax,expense,621,4,1,1,2025
6215,Telex,expense,621,4,1,1,2025
623,Datakommunikation,expense,62,3,0,1,2025
6230,Datakommunikation,expense,623,4,1,1,2025
625,Postbefordran,expense,62,3,0,1,2025
6250,Postbefordran,expense,625,4,1,1,2025
63,Företagsförsäkringar och övriga riskkostnader,expense,6,2,0,1,2025
630,Företagsförsäkringar och övriga riskkostnader (gruppkonto),expense,63,3,0,1,2025
6300,Företagsförsäkringar och övriga riskkostnader (gruppkonto),expense,630,4,1,1,2025
631,Företagsförsäkringar,expense,63,3,0,1,2025
6310,Företagsförsäkringar,expense,631,4,1,1,2025
632,Självrisker vid skada,expense,63,3,0,1,2025
6320,Självrisker vid skada,expense,632,4,1,1,2025
633,Förluster i pågående arbeten,expense,63,3,0,1,2025
6330,Förluster i pågående arbeten,expense,633,4,1,1,2025
634,Lämnade skadestånd,expense,63,3,0,1,2025
6340,Lämnade skadestånd,expense,634,4,1,1,2025
6341,"Lämnade skadestånd, avdragsgilla",expense,634,4,1,1,2025
6342,"Lämnade skadestånd, ej avdragsgilla",expense,634,4,1,1,2025
635,Förluster på kundfordringar,expense,63,3,0,1,2025
6350,Förluster på kundfordringar,expense,635,4,1,1,2025
6351,Konstaterade förluster på kundfordringar,expense,635,4,1,1,2025
6352,Befarade förluster på kundfordringar,expense,635,4,1,1,2025
636,Garantikostnader,expense,63,3,0,1,2025
6360,Garantikostnader,expense,636,4,1,1,2025
6361,Förändring av garantiavsättning,expense,636,4,1,1,2025
6362,Faktiska garantikostnader,expense,636,4,1,1,2025
637,Kostnader för bevakning och larm,expense,63,3,0,1,2025
6370,Kostnader för bevakning och larm,expense,637,4,1,1,2025
638,Förluster på övriga kortfristiga fordringar,expense,63,3,0,1,2025
6380,Förluster på övriga kortfristiga fordringar,expense,638,4,1,1,2025
639,Övriga riskkostnader,expense,63,3,0,1,2025
6390,Övriga riskkostnader,expense,639,4,1,1,2025
64,Förvaltningskostnader,expense,6,2,0,1,2025
640,Förvaltningskostnader (gruppkonto),expense,64,3,0,1,2025
6400,Förvaltningskostnader (gruppkonto),expense,640,4,1,1,2025
641,Styrelsearvoden som inte är lön,expense,64,3,0,1,2025
6410,Styrelsearvoden som inte är lön,expense,641,4,1,1,2025
642,Ersättningar till revisor,expense,64,3,0,1,2025
6420,Ersättningar till revisor,expense,642,4,1,1,2025
6421,Revision,expense,642,4,1,1,2025
6422,Revisonsverksamhet utöver revision,expense,642,4,1,1,2025
6423,Skatterådgivning – revisor,expense,642,4,1,1,2025
6424,Övriga tjänster – revisor,expense,642,4,1,1,2025
643,Management fees,expense,64,3,0,1,2025
6430,Management fees,expense,643,4,1,1,2025
644,Årsredovisning och delårsrapporter,expense,64,3,0,1,2025
6440,Årsredovisning och delårsrapporter,expense,644,4,1,1,2025
645,Bolagsstämma/års- eller föreningsstämma,expense,64,3,0,1,2025
6450,Bolagsstämma/års- eller föreningsstämma,expense,645,4,1,1,2025
649,Övriga förvaltningskostnader,expense,64,3,0,1,2025
6490,Övriga förvaltningskostnader,expense,649,4,1,1,2025
65,Övriga externa tjänster,expense,6,2,0,1,2025
650,Övriga externa tjänster (gruppkonto),expense,65,3,0,1,2025
6500,Övriga externa tjänster (gruppkonto),expense,650,4,1,1,2025
651,Mätningskostnader,expense,65,3,0,1,2025
6510,Mätningskostnader,expense,651,4,1,1,2025
652,Ritnings- och kopieringskostnader,expense,65,3,0,1,2025
6520,Ritnings- och kopieringskostnader,expense,652,4,1,1,2025
653,Redovisningstjänster,expense,65,3,0,1,2025
6530,Redovisningstjänster,expense,653,4,1,1,2025
654,IT-tjänster,expense,65,3,0,1,2025
6540,IT-tjänster,expense,654,4,1,1,2025
655,Konsultarvoden,expense,65,3,0,1,2025
6550,Konsultarvoden,expense,655,4,1,1,2025
6551,Arkitekttjänster,expense,655,4,1,1,2025
6552,Teknisk provning och analys,expense,655,4,1,1,2025
6553,Tekniska konsulttjänster,expense,655,4,1,1,2025
6554,Finansiell- och övrig ekonomisk rådgivning,expense,655,4,1,1,2025
6555,Skatterådgivning inkl. insolvens- och konkursförvaltning,expense,655,4,1,1,2025
6556,Köpta tjänster avseende forskning och utveckling,expense,655,4,1,1,2025
6559,Övrig konsultverksamhet,expense,655,4,1,1,2025
656,Serviceavgifter till branschorganisationer,expense,65,3,0,1,2025
6560,Serviceavgifter till branschorganisationer,expense,656,4,1,1,2025
657,Bankkostnader,expense,65,3,0,1,2025
6570,Bankkostnader,expense,657,4,1,1,2025
658,Advokat- och rättegångskostnader,expense,65,3,0,1,2025
6580,Advokat- och rättegångskostnader,expense,658,4,1,1,2025
659,Övriga externa tjänster,expense,65,3,0,1,2025
6590,Övriga externa tjänster,expense,659,4,1,1,2025
66,(Fri kontogrupp),expense,6,2,0,1,2025
67,(Fri kontogrupp),expense,6,2,0,1,2025
68,Inhyrd personal,expense,6,2,0,1,2025
680,Inhyrd personal (gruppkonto),expense,68,3,0,1,2025
6800,Inhyrd personal (gruppkonto),expense,680,4,1,1,2025
681,Inhyrd produktionspersonal,expense,68,3,0,1,2025
6810,Inhyrd produktionspersonal,expense,681,4,1,1,2025
682,Inhyrd lagerpersonal,expense,68,3,0,1,2025
6820,Inhyrd lagerpersonal,expense,682,4,1,1,2025
683,Inhyrd transportpersonal,expense,68,3,0,1,2025
6830,Inhyrd transportpersonal,expense,683,4,1,1,2025
684,Inhyrd kontors- och ekonomipersonal,expense,68,3,0,1,2025
6840,Inhyrd kontors- och ekonomipersonal,expense,684,4,1,1,2025
685,Inhyrd IT-personal,expense,68,3,0,1,2025
6850,Inhyrd IT-personal,expense,685,4,1,1,2025
686,Inhyrd marknads- och försäljningspersonal,expense,68,3,0,1,2025
6860,Inhyrd marknads- och försäljningspersonal,expense,686,4,1,1,2025
687,Inhyrd restaurang- och butikspersonal,expense,68,3,0,1,2025
6870,Inhyrd restaurang- och butikspersonal,expense,687,4,1,1,2025
688,Inhyrda företagsledare,expense,68,3,0,1,2025
6880,Inhyrda företagsledare,expense,688,4,1,1,2025
689,Övrig inhyrd personal,expense,68,3,0,1,2025
6890,Övrig inhyrd personal,expense,689,4,1,1,2025
69,Övriga externa kostnader,expense,6,2,0,1,2025
690,Övriga externa kostnader (gruppkonto),expense,69,3,0,1,2025
6900,Övriga externa kostnader (gruppkonto),expense,690,4,1,1,2025
691,Licensavgifter och royalties,expense,69,3,0,1,2025
6910,Licensavgifter och royalties,expense,691,4,1,1,2025
692,Kostnader för egna patent,expense,69,3,0,1,2025
6920,Kostnader för egna patent,expense,692,4,1,1,2025
693,Kostnader för varumärken m.m.,expense,69,3,0,1,2025
6930,Kostnader för varumärken m.m.,expense,693,4,1,1,2025
694,"Kontroll-, provnings- och stämpelavgifter",expense,69,3,0,1,2025
6940,"Kontroll-, provnings- och stämpelavgifter",expense,694,4,1,1,2025
695,Tillsynsavgifter myndigheter,expense,69,3,0,1,2025
6950,Tillsynsavgifter myndigheter,expense,695,4,1,1,2025
697,"Tidningar, tidskrifter och facklitteratur",expense,69,3,0,1,2025
6970,"Tidningar, tidskrifter och facklitteratur",expense,697,4,1,1,2025
698,Föreningsavgifter,expense,69,3,0,1,2025
6980,Föreningsavgifter,expense,698,4,1,1,2025
6981,"Föreningsavgifter, avdragsgilla",expense,698,4,1,1,2025
